station,valid, tmpf ,  tmpc ,  dwpf ,  dwpc
BWI,2016-06-02 04:50,M,M,M,M
RSP,2016-06-02 04:54,68.00,20.00,59.00,15.00
BWI,2016-06-02 04:54,69.98,21.10,66.02,18.90
DMH,2016-06-02 04:54,73.04,22.80,62.06,16.70
BWI,2016-06-02 04:55,M,M,M,M
BWI,2016-06-02 05:00,M,M,M,M
BWI,2016-06-02 05:05,M,M,M,M
BWI,2016-06-02 05:10,M,M,M,M
BWI,2016-06-02 05:15,M,M,M,M
BWI,2016-06-02 05:20,M,M,M,M
BWI,2016-06-02 05:25,M,M,M,M
BWI,2016-06-02 05:30,M,M,M,M
BWI,2016-06-02 05:35,M,M,M,M
BWI,2016-06-02 05:40,M,M,M,M
BWI,2016-06-02 05:45,M,M,M,M
BWI,2016-06-02 05:50,M,M,M,M
RSP,2016-06-02 05:54,68.00,20.00,59.00,15.00
DMH,2016-06-02 05:54,71.96,22.20,64.04,17.80
BWI,2016-06-02 05:54,68.00,20.00,64.94,18.30
BWI,2016-06-02 05:55,M,M,M,M
BWI,2016-06-02 06:00,M,M,M,M
BWI,2016-06-02 06:05,M,M,M,M
BWI,2016-06-02 06:10,M,M,M,M
BWI,2016-06-02 06:15,M,M,M,M
BWI,2016-06-02 06:20,M,M,M,M
BWI,2016-06-02 06:25,M,M,M,M
BWI,2016-06-02 06:30,M,M,M,M
BWI,2016-06-02 06:35,M,M,M,M
BWI,2016-06-02 06:40,M,M,M,M
BWI,2016-06-02 06:45,M,M,M,M
BWI,2016-06-02 06:50,M,M,M,M
DMH,2016-06-02 06:54,71.06,21.70,64.94,18.30
BWI,2016-06-02 06:54,68.00,20.00,64.04,17.80
RSP,2016-06-02 06:54,66.02,18.90,60.08,15.60
BWI,2016-06-02 06:55,M,M,M,M
BWI,2016-06-02 07:00,M,M,M,M
BWI,2016-06-02 07:05,M,M,M,M
BWI,2016-06-02 07:10,M,M,M,M
BWI,2016-06-02 07:15,M,M,M,M
BWI,2016-06-02 07:20,M,M,M,M
BWI,2016-06-02 07:25,M,M,M,M
BWI,2016-06-02 07:30,M,M,M,M
BWI,2016-06-02 07:35,M,M,M,M
BWI,2016-06-02 07:40,M,M,M,M
RSP,2016-06-02 07:45,64.40,18.00,60.80,16.00
BWI,2016-06-02 07:45,M,M,M,M
BWI,2016-06-02 07:50,M,M,M,M
DMH,2016-06-02 07:54,69.98,21.10,64.04,17.80
RSP,2016-06-02 07:54,64.94,18.30,60.98,16.10
BWI,2016-06-02 07:54,66.92,19.40,64.04,17.80
BWI,2016-06-02 07:55,M,M,M,M
BWI,2016-06-02 08:00,M,M,M,M
BWI,2016-06-02 08:05,M,M,M,M
BWI,2016-06-02 08:10,M,M,M,M
BWI,2016-06-02 08:15,M,M,M,M
BWI,2016-06-02 08:20,M,M,M,M
BWI,2016-06-02 08:25,M,M,M,M
RSP,2016-06-02 08:28,64.40,18.00,62.60,17.00
BWI,2016-06-02 08:30,M,M,M,M
BWI,2016-06-02 08:35,M,M,M,M
BWI,2016-06-02 08:40,M,M,M,M
BWI,2016-06-02 08:45,M,M,M,M
BWI,2016-06-02 08:50,M,M,M,M
BWI,2016-06-02 08:54,66.92,19.40,64.04,17.80
DMH,2016-06-02 08:54,69.08,20.60,64.94,18.30
RSP,2016-06-02 08:54,64.94,18.30,60.98,16.10
BWI,2016-06-02 08:55,M,M,M,M
BWI,2016-06-02 09:00,M,M,M,M
BWI,2016-06-02 09:05,M,M,M,M
BWI,2016-06-02 09:10,M,M,M,M
BWI,2016-06-02 09:15,M,M,M,M
BWI,2016-06-02 09:20,M,M,M,M
BWI,2016-06-02 09:25,M,M,M,M
BWI,2016-06-02 09:30,M,M,M,M
BWI,2016-06-02 09:35,M,M,M,M
BWI,2016-06-02 09:40,M,M,M,M
BWI,2016-06-02 09:45,M,M,M,M
BWI,2016-06-02 09:50,M,M,M,M
DMH,2016-06-02 09:54,68.00,20.00,62.96,17.20
BWI,2016-06-02 09:54,66.92,19.40,64.04,17.80
BWI,2016-06-02 09:55,M,M,M,M
BWI,2016-06-02 10:00,M,M,M,M
BWI,2016-06-02 10:05,M,M,M,M
RSP,2016-06-02 10:06,64.40,18.00,62.60,17.00
BWI,2016-06-02 10:10,M,M,M,M
RSP,2016-06-02 10:13,62.60,17.00,62.60,17.00
BWI,2016-06-02 10:15,M,M,M,M
BWI,2016-06-02 10:20,M,M,M,M
BWI,2016-06-02 10:25,M,M,M,M
BWI,2016-06-02 10:30,M,M,M,M
BWI,2016-06-02 10:35,M,M,M,M
BWI,2016-06-02 10:40,M,M,M,M
BWI,2016-06-02 10:45,M,M,M,M
BWI,2016-06-02 10:50,M,M,M,M
RSP,2016-06-02 10:54,64.04,17.80,62.96,17.20
DMH,2016-06-02 10:54,69.08,20.60,62.96,17.20
BWI,2016-06-02 10:54,66.92,19.40,64.04,17.80
BWI,2016-06-02 10:55,M,M,M,M
BWI,2016-06-02 11:00,M,M,M,M
BWI,2016-06-02 11:05,M,M,M,M
BWI,2016-06-02 11:10,M,M,M,M
BWI,2016-06-02 11:15,M,M,M,M
BWI,2016-06-02 11:20,M,M,M,M
BWI,2016-06-02 11:25,M,M,M,M
BWI,2016-06-02 11:30,M,M,M,M
BWI,2016-06-02 11:35,M,M,M,M
BWI,2016-06-02 11:40,M,M,M,M
BWI,2016-06-02 11:45,M,M,M,M
BWI,2016-06-02 11:50,M,M,M,M
RSP,2016-06-02 11:54,64.04,17.80,62.96,17.20
BWI,2016-06-02 11:54,68.00,20.00,62.96,17.20
DMH,2016-06-02 11:54,69.08,20.60,62.96,17.20
BWI,2016-06-02 11:55,M,M,M,M
BWI,2016-06-02 12:00,M,M,M,M
BWI,2016-06-02 12:05,M,M,M,M
BWI,2016-06-02 12:10,M,M,M,M
BWI,2016-06-02 12:15,M,M,M,M
BWI,2016-06-02 12:20,M,M,M,M
BWI,2016-06-02 12:25,M,M,M,M
BWI,2016-06-02 12:30,M,M,M,M
BWI,2016-06-02 12:35,M,M,M,M
BWI,2016-06-02 12:40,M,M,M,M
BWI,2016-06-02 12:45,M,M,M,M
BWI,2016-06-02 12:50,M,M,M,M
DMH,2016-06-02 12:54,69.98,21.10,62.96,17.20
RSP,2016-06-02 12:54,62.96,17.20,62.06,16.70
BWI,2016-06-02 12:54,68.00,20.00,64.04,17.80
BWI,2016-06-02 12:55,M,M,M,M
BWI,2016-06-02 13:00,M,M,M,M
BWI,2016-06-02 13:05,M,M,M,M
BWI,2016-06-02 13:10,M,M,M,M
BWI,2016-06-02 13:15,M,M,M,M
BWI,2016-06-02 13:20,M,M,M,M
BWI,2016-06-02 13:25,M,M,M,M
BWI,2016-06-02 13:30,M,M,M,M
BWI,2016-06-02 13:34,69.80,21.00,64.40,18.00
BWI,2016-06-02 13:35,M,M,M,M
BWI,2016-06-02 13:40,M,M,M,M
BWI,2016-06-02 13:45,M,M,M,M
BWI,2016-06-02 13:50,M,M,M,M
RSP,2016-06-02 13:54,62.96,17.20,62.06,16.70
DMH,2016-06-02 13:54,71.96,22.20,62.96,17.20
BWI,2016-06-02 13:54,69.08,20.60,64.04,17.80
BWI,2016-06-02 13:55,M,M,M,M
BWI,2016-06-02 14:00,M,M,M,M
BWI,2016-06-02 14:05,M,M,M,M
BWI,2016-06-02 14:10,M,M,M,M
BWI,2016-06-02 14:15,M,M,M,M
BWI,2016-06-02 14:20,M,M,M,M
BWI,2016-06-02 14:25,M,M,M,M
BWI,2016-06-02 14:30,M,M,M,M
BWI,2016-06-02 14:35,M,M,M,M
BWI,2016-06-02 14:40,M,M,M,M
BWI,2016-06-02 14:45,M,M,M,M
BWI,2016-06-02 14:50,M,M,M,M
BWI,2016-06-02 14:54,71.06,21.70,64.04,17.80
DMH,2016-06-02 14:54,71.96,22.20,64.04,17.80
BWI,2016-06-02 14:55,M,M,M,M
RSP,2016-06-02 14:57,62.60,17.00,62.60,17.00
BWI,2016-06-02 15:00,M,M,M,M
BWI,2016-06-02 15:05,M,M,M,M
BWI,2016-06-02 15:10,M,M,M,M
BWI,2016-06-02 15:15,M,M,M,M
BWI,2016-06-02 15:20,M,M,M,M
BWI,2016-06-02 15:25,M,M,M,M
BWI,2016-06-02 15:30,M,M,M,M
BWI,2016-06-02 15:35,M,M,M,M
BWI,2016-06-02 15:40,M,M,M,M
BWI,2016-06-02 15:45,M,M,M,M
BWI,2016-06-02 15:50,M,M,M,M
BWI,2016-06-02 15:54,73.04,22.80,64.94,18.30
RSP,2016-06-02 15:54,66.92,19.40,62.06,16.70
DMH,2016-06-02 15:54,71.96,22.20,64.94,18.30
BWI,2016-06-02 15:55,M,M,M,M
BWI,2016-06-02 16:00,M,M,M,M
BWI,2016-06-02 16:05,M,M,M,M
BWI,2016-06-02 16:10,M,M,M,M
BWI,2016-06-02 16:15,M,M,M,M
BWI,2016-06-02 16:20,M,M,M,M
BWI,2016-06-02 16:25,M,M,M,M
BWI,2016-06-02 16:30,M,M,M,M
BWI,2016-06-02 16:35,M,M,M,M
BWI,2016-06-02 16:40,M,M,M,M
BWI,2016-06-02 16:45,M,M,M,M
BWI,2016-06-02 16:50,M,M,M,M
RSP,2016-06-02 16:54,69.08,20.60,62.96,17.20
DMH,2016-06-02 16:54,73.94,23.30,64.04,17.80
BWI,2016-06-02 16:54,73.94,23.30,64.04,17.80
BWI,2016-06-02 16:55,M,M,M,M
BWI,2016-06-02 17:00,M,M,M,M
BWI,2016-06-02 17:05,M,M,M,M
BWI,2016-06-02 17:10,M,M,M,M
BWI,2016-06-02 17:15,M,M,M,M
BWI,2016-06-02 17:20,M,M,M,M
BWI,2016-06-02 17:25,M,M,M,M
BWI,2016-06-02 17:30,M,M,M,M
RSP,2016-06-02 17:32,69.80,21.00,62.60,17.00
BWI,2016-06-02 17:35,M,M,M,M
BWI,2016-06-02 17:40,M,M,M,M
BWI,2016-06-02 17:45,M,M,M,M
BWI,2016-06-02 17:50,M,M,M,M
RSP,2016-06-02 17:54,71.06,21.70,62.06,16.70
DMH,2016-06-02 17:54,75.02,23.90,64.04,17.80
BWI,2016-06-02 17:54,75.02,23.90,64.94,18.30
BWI,2016-06-02 17:55,M,M,M,M
BWI,2016-06-02 18:00,M,M,M,M
BWI,2016-06-02 18:05,M,M,M,M
BWI,2016-06-02 18:10,M,M,M,M
RSP,2016-06-02 18:13,71.60,22.00,64.40,18.00
BWI,2016-06-02 18:15,M,M,M,M
BWI,2016-06-02 18:20,M,M,M,M
BWI,2016-06-02 18:25,M,M,M,M
BWI,2016-06-02 18:30,M,M,M,M
BWI,2016-06-02 18:35,M,M,M,M
BWI,2016-06-02 18:40,M,M,M,M
BWI,2016-06-02 18:45,M,M,M,M
BWI,2016-06-02 18:50,M,M,M,M
RSP,2016-06-02 18:54,73.04,22.80,62.96,17.20
BWI,2016-06-02 18:54,77.00,25.00,66.02,18.90
DMH,2016-06-02 18:54,77.00,25.00,64.94,18.30
BWI,2016-06-02 18:55,M,M,M,M
BWI,2016-06-02 19:00,M,M,M,M
BWI,2016-06-02 19:05,M,M,M,M
BWI,2016-06-02 19:07,77.00,25.00,64.94,18.30
BWI,2016-06-02 19:10,M,M,M,M
BWI,2016-06-02 19:15,M,M,M,M
BWI,2016-06-02 19:20,M,M,M,M
BWI,2016-06-02 19:25,M,M,M,M
BWI,2016-06-02 19:30,M,M,M,M
BWI,2016-06-02 19:35,M,M,M,M
BWI,2016-06-02 19:40,M,M,M,M
BWI,2016-06-02 19:45,M,M,M,M
BWI,2016-06-02 19:50,M,M,M,M
BWI,2016-06-02 19:54,77.00,25.00,64.94,18.30
DMH,2016-06-02 19:54,78.08,25.60,64.04,17.80
RSP,2016-06-02 19:54,73.94,23.30,62.96,17.20
BWI,2016-06-02 19:55,M,M,M,M
BWI,2016-06-02 20:00,M,M,M,M
BWI,2016-06-02 20:05,M,M,M,M
BWI,2016-06-02 20:10,M,M,M,M
BWI,2016-06-02 20:13,77.00,25.00,64.04,17.80
BWI,2016-06-02 20:15,M,M,M,M
BWI,2016-06-02 20:20,M,M,M,M
BWI,2016-06-02 20:25,M,M,M,M
BWI,2016-06-02 20:26,78.08,25.60,64.04,17.80
BWI,2016-06-02 20:30,M,M,M,M
BWI,2016-06-02 20:35,M,M,M,M
BWI,2016-06-02 20:40,M,M,M,M
BWI,2016-06-02 20:45,M,M,M,M
BWI,2016-06-02 20:50,M,M,M,M
BWI,2016-06-02 20:54,77.00,25.00,64.94,18.30
RSP,2016-06-02 20:54,73.94,23.30,62.96,17.20
DMH,2016-06-02 20:54,78.08,25.60,64.04,17.80
BWI,2016-06-02 20:55,M,M,M,M
BWI,2016-06-02 21:00,M,M,M,M
BWI,2016-06-02 21:05,M,M,M,M
BWI,2016-06-02 21:10,M,M,M,M
BWI,2016-06-02 21:15,M,M,M,M
BWI,2016-06-02 21:20,M,M,M,M
BWI,2016-06-02 21:25,M,M,M,M
BWI,2016-06-02 21:30,M,M,M,M
BWI,2016-06-02 21:35,M,M,M,M
BWI,2016-06-02 21:40,M,M,M,M
BWI,2016-06-02 21:45,M,M,M,M
BWI,2016-06-02 21:50,M,M,M,M
DMH,2016-06-02 21:54,77.00,25.00,64.94,18.30
RSP,2016-06-02 21:54,73.04,22.80,62.96,17.20
BWI,2016-06-02 21:54,77.00,25.00,64.94,18.30
BWI,2016-06-02 21:55,M,M,M,M
BWI,2016-06-02 22:00,M,M,M,M
BWI,2016-06-02 22:05,M,M,M,M
BWI,2016-06-02 22:10,M,M,M,M
BWI,2016-06-02 22:15,M,M,M,M
BWI,2016-06-02 22:20,M,M,M,M
BWI,2016-06-02 22:25,M,M,M,M
BWI,2016-06-02 22:30,M,M,M,M
BWI,2016-06-02 22:35,M,M,M,M
BWI,2016-06-02 22:40,M,M,M,M
BWI,2016-06-02 22:45,M,M,M,M
BWI,2016-06-02 22:50,M,M,M,M
BWI,2016-06-02 22:54,75.02,23.90,66.02,18.90
DMH,2016-06-02 22:54,75.92,24.40,64.94,18.30
RSP,2016-06-02 22:54,73.04,22.80,64.04,17.80
BWI,2016-06-02 22:55,M,M,M,M
BWI,2016-06-02 23:00,M,M,M,M
BWI,2016-06-02 23:05,M,M,M,M
BWI,2016-06-02 23:10,M,M,M,M
BWI,2016-06-02 23:15,M,M,M,M
BWI,2016-06-02 23:20,M,M,M,M
BWI,2016-06-02 23:25,M,M,M,M
BWI,2016-06-02 23:30,M,M,M,M
BWI,2016-06-02 23:35,M,M,M,M
BWI,2016-06-02 23:40,M,M,M,M
BWI,2016-06-02 23:45,M,M,M,M
BWI,2016-06-02 23:50,M,M,M,M
BWI,2016-06-02 23:54,73.94,23.30,66.02,18.90
DMH,2016-06-02 23:54,75.92,24.40,64.94,18.30
RSP,2016-06-02 23:54,71.06,21.70,64.04,17.80
BWI,2016-06-02 23:55,M,M,M,M
BWI,2016-06-03 00:00,M,M,M,M
BWI,2016-06-03 00:05,M,M,M,M
BWI,2016-06-03 00:10,M,M,M,M
BWI,2016-06-03 00:15,M,M,M,M
BWI,2016-06-03 00:20,M,M,M,M
BWI,2016-06-03 00:25,M,M,M,M
BWI,2016-06-03 00:30,M,M,M,M
BWI,2016-06-03 00:35,M,M,M,M
BWI,2016-06-03 00:40,M,M,M,M
BWI,2016-06-03 00:45,M,M,M,M
BWI,2016-06-03 00:50,M,M,M,M
RSP,2016-06-03 00:54,71.06,21.70,64.04,17.80
BWI,2016-06-03 00:54,71.96,22.20,66.02,18.90
DMH,2016-06-03 00:54,75.92,24.40,64.94,18.30
BWI,2016-06-03 00:55,M,M,M,M
BWI,2016-06-03 01:00,M,M,M,M
BWI,2016-06-03 01:05,M,M,M,M
BWI,2016-06-03 01:10,M,M,M,M
BWI,2016-06-03 01:15,M,M,M,M
BWI,2016-06-03 01:20,M,M,M,M
BWI,2016-06-03 01:25,M,M,M,M
BWI,2016-06-03 01:30,M,M,M,M
BWI,2016-06-03 01:35,M,M,M,M
BWI,2016-06-03 01:40,M,M,M,M
BWI,2016-06-03 01:45,M,M,M,M
BWI,2016-06-03 01:50,M,M,M,M
RSP,2016-06-03 01:54,69.08,20.60,64.04,17.80
DMH,2016-06-03 01:54,75.02,23.90,66.02,18.90
BWI,2016-06-03 01:54,71.06,21.70,66.02,18.90
BWI,2016-06-03 01:55,M,M,M,M
BWI,2016-06-03 02:00,M,M,M,M
BWI,2016-06-03 02:05,M,M,M,M
BWI,2016-06-03 02:10,M,M,M,M
BWI,2016-06-03 02:15,M,M,M,M
BWI,2016-06-03 02:20,M,M,M,M
BWI,2016-06-03 02:25,M,M,M,M
BWI,2016-06-03 02:30,M,M,M,M
BWI,2016-06-03 02:35,M,M,M,M
BWI,2016-06-03 02:40,M,M,M,M
BWI,2016-06-03 02:45,M,M,M,M
BWI,2016-06-03 02:50,M,M,M,M
BWI,2016-06-03 02:54,71.06,21.70,66.02,18.90
RSP,2016-06-03 02:54,68.00,20.00,64.94,18.30
DMH,2016-06-03 02:54,75.02,23.90,66.02,18.90
BWI,2016-06-03 02:55,M,M,M,M
BWI,2016-06-03 03:00,M,M,M,M
BWI,2016-06-03 03:05,M,M,M,M
BWI,2016-06-03 03:10,M,M,M,M
BWI,2016-06-03 03:15,M,M,M,M
BWI,2016-06-03 03:20,M,M,M,M
BWI,2016-06-03 03:25,M,M,M,M
BWI,2016-06-03 03:30,M,M,M,M
BWI,2016-06-03 03:35,M,M,M,M
BWI,2016-06-03 03:40,M,M,M,M
BWI,2016-06-03 03:45,M,M,M,M
BWI,2016-06-03 03:50,M,M,M,M
RSP,2016-06-03 03:54,66.92,19.40,64.04,17.80
DMH,2016-06-03 03:54,73.04,22.80,68.00,20.00
BWI,2016-06-03 03:54,71.06,21.70,66.92,19.40
BWI,2016-06-03 03:55,M,M,M,M
BWI,2016-06-03 04:00,M,M,M,M
BWI,2016-06-03 04:05,M,M,M,M
BWI,2016-06-03 04:10,M,M,M,M
BWI,2016-06-03 04:15,M,M,M,M
BWI,2016-06-03 04:20,M,M,M,M
BWI,2016-06-03 04:25,M,M,M,M
BWI,2016-06-03 04:30,M,M,M,M
BWI,2016-06-03 04:35,M,M,M,M
BWI,2016-06-03 04:40,M,M,M,M
BWI,2016-06-03 04:45,M,M,M,M
BWI,2016-06-03 04:50,M,M,M,M
DMH,2016-06-03 04:54,71.06,21.70,66.92,19.40
RSP,2016-06-03 04:54,66.92,19.40,64.04,17.80
BWI,2016-06-03 04:54,71.06,21.70,66.92,19.40
BWI,2016-06-03 04:55,M,M,M,M
BWI,2016-06-03 05:00,M,M,M,M
BWI,2016-06-03 05:05,M,M,M,M
RSP,2016-06-03 05:08,66.20,19.00,64.40,18.00
BWI,2016-06-03 05:10,M,M,M,M
BWI,2016-06-03 05:15,M,M,M,M
BWI,2016-06-03 05:17,71.06,21.70,66.92,19.40
BWI,2016-06-03 05:20,M,M,M,M
RSP,2016-06-03 05:21,66.20,19.00,64.40,18.00
BWI,2016-06-03 05:25,M,M,M,M
BWI,2016-06-03 05:30,M,M,M,M
BWI,2016-06-03 05:35,M,M,M,M
BWI,2016-06-03 05:40,M,M,M,M
BWI,2016-06-03 05:45,M,M,M,M
BWI,2016-06-03 05:50,M,M,M,M
RSP,2016-06-03 05:54,66.02,18.90,64.94,18.30
DMH,2016-06-03 05:54,71.06,21.70,66.02,18.90
BWI,2016-06-03 05:54,69.98,21.10,66.92,19.40
BWI,2016-06-03 05:55,M,M,M,M
BWI,2016-06-03 06:00,M,M,M,M
BWI,2016-06-03 06:05,M,M,M,M
BWI,2016-06-03 06:10,M,M,M,M
BWI,2016-06-03 06:15,M,M,M,M
BWI,2016-06-03 06:20,M,M,M,M
BWI,2016-06-03 06:25,M,M,M,M
BWI,2016-06-03 06:30,M,M,M,M
BWI,2016-06-03 06:35,M,M,M,M
BWI,2016-06-03 06:40,M,M,M,M
BWI,2016-06-03 06:45,M,M,M,M
BWI,2016-06-03 06:50,M,M,M,M
RSP,2016-06-03 06:54,66.02,18.90,64.94,18.30
DMH,2016-06-03 06:54,71.06,21.70,66.92,19.40
BWI,2016-06-03 06:54,69.98,21.10,66.92,19.40
BWI,2016-06-03 06:55,M,M,M,M
BWI,2016-06-03 07:00,M,M,M,M
BWI,2016-06-03 07:05,M,M,M,M
RSP,2016-06-03 07:09,66.20,19.00,64.40,18.00
BWI,2016-06-03 07:10,M,M,M,M
BWI,2016-06-03 07:15,M,M,M,M
BWI,2016-06-03 07:20,M,M,M,M
BWI,2016-06-03 07:25,M,M,M,M
RSP,2016-06-03 07:25,66.20,19.00,64.40,18.00
BWI,2016-06-03 07:30,M,M,M,M
RSP,2016-06-03 07:34,66.20,19.00,64.40,18.00
BWI,2016-06-03 07:35,M,M,M,M
BWI,2016-06-03 07:40,M,M,M,M
BWI,2016-06-03 07:45,M,M,M,M
BWI,2016-06-03 07:50,M,M,M,M
BWI,2016-06-03 07:54,69.98,21.10,66.92,19.40
DMH,2016-06-03 07:54,69.98,21.10,66.02,18.90
RSP,2016-06-03 07:54,66.02,18.90,64.94,18.30
BWI,2016-06-03 07:55,M,M,M,M
BWI,2016-06-03 08:00,M,M,M,M
BWI,2016-06-03 08:05,M,M,M,M
BWI,2016-06-03 08:10,M,M,M,M
BWI,2016-06-03 08:15,M,M,M,M
BWI,2016-06-03 08:20,M,M,M,M
BWI,2016-06-03 08:25,M,M,M,M
BWI,2016-06-03 08:30,M,M,M,M
BWI,2016-06-03 08:35,M,M,M,M
BWI,2016-06-03 08:40,M,M,M,M
BWI,2016-06-03 08:45,M,M,M,M
BWI,2016-06-03 08:50,M,M,M,M
RSP,2016-06-03 08:54,66.02,18.90,64.94,18.30
DMH,2016-06-03 08:54,69.98,21.10,66.02,18.90
BWI,2016-06-03 08:54,69.98,21.10,66.92,19.40
BWI,2016-06-03 08:55,M,M,M,M
BWI,2016-06-03 09:00,M,M,M,M
BWI,2016-06-03 09:05,M,M,M,M
BWI,2016-06-03 09:10,M,M,M,M
BWI,2016-06-03 09:15,M,M,M,M
BWI,2016-06-03 09:20,M,M,M,M
RSP,2016-06-03 09:23,66.20,19.00,64.40,18.00
BWI,2016-06-03 09:25,M,M,M,M
BWI,2016-06-03 09:30,M,M,M,M
BWI,2016-06-03 09:35,M,M,M,M
RSP,2016-06-03 09:38,66.20,19.00,64.40,18.00
BWI,2016-06-03 09:40,M,M,M,M
BWI,2016-06-03 09:45,M,M,M,M
BWI,2016-06-03 09:50,M,M,M,M
BWI,2016-06-03 09:54,69.08,20.60,66.92,19.40
RSP,2016-06-03 09:54,66.02,18.90,64.94,18.30
DMH,2016-06-03 09:54,69.98,21.10,66.02,18.90
BWI,2016-06-03 09:55,M,M,M,M
BWI,2016-06-03 10:00,M,M,M,M
BWI,2016-06-03 10:05,M,M,M,M
BWI,2016-06-03 10:10,M,M,M,M
BWI,2016-06-03 10:15,M,M,M,M
BWI,2016-06-03 10:20,M,M,M,M
BWI,2016-06-03 10:23,68.00,20.00,66.92,19.40
BWI,2016-06-03 10:25,M,M,M,M
BWI,2016-06-03 10:30,M,M,M,M
BWI,2016-06-03 10:35,M,M,M,M
BWI,2016-06-03 10:40,M,M,M,M
BWI,2016-06-03 10:45,M,M,M,M
BWI,2016-06-03 10:50,M,M,M,M
DMH,2016-06-03 10:54,69.98,21.10,66.02,18.90
RSP,2016-06-03 10:54,66.02,18.90,64.94,18.30
BWI,2016-06-03 10:54,68.00,20.00,66.92,19.40
BWI,2016-06-03 10:55,M,M,M,M
BWI,2016-06-03 11:00,M,M,M,M
RSP,2016-06-03 11:03,66.20,19.00,64.40,18.00
BWI,2016-06-03 11:05,M,M,M,M
BWI,2016-06-03 11:10,M,M,M,M
RSP,2016-06-03 11:15,66.20,19.00,64.40,18.00
BWI,2016-06-03 11:15,M,M,M,M
BWI,2016-06-03 11:20,M,M,M,M
BWI,2016-06-03 11:25,M,M,M,M
BWI,2016-06-03 11:30,M,M,M,M
BWI,2016-06-03 11:35,M,M,M,M
BWI,2016-06-03 11:40,M,M,M,M
BWI,2016-06-03 11:45,M,M,M,M
BWI,2016-06-03 11:50,M,M,M,M
RSP,2016-06-03 11:54,66.02,18.90,64.94,18.30
DMH,2016-06-03 11:54,69.98,21.10,66.02,18.90
BWI,2016-06-03 11:54,68.00,20.00,66.92,19.40
BWI,2016-06-03 11:55,M,M,M,M
BWI,2016-06-03 12:00,M,M,M,M
BWI,2016-06-03 12:05,M,M,M,M
BWI,2016-06-03 12:10,M,M,M,M
BWI,2016-06-03 12:15,M,M,M,M
BWI,2016-06-03 12:20,M,M,M,M
BWI,2016-06-03 12:25,M,M,M,M
RSP,2016-06-03 12:26,66.20,19.00,64.40,18.00
BWI,2016-06-03 12:30,M,M,M,M
BWI,2016-06-03 12:35,M,M,M,M
BWI,2016-06-03 12:40,M,M,M,M
BWI,2016-06-03 12:45,M,M,M,M
BWI,2016-06-03 12:50,M,M,M,M
BWI,2016-06-03 12:54,68.00,20.00,66.92,19.40
DMH,2016-06-03 12:54,69.08,20.60,66.02,18.90
RSP,2016-06-03 12:54,66.92,19.40,64.94,18.30
BWI,2016-06-03 12:55,M,M,M,M
BWI,2016-06-03 13:00,M,M,M,M
BWI,2016-06-03 13:05,M,M,M,M
BWI,2016-06-03 13:10,M,M,M,M
RSP,2016-06-03 13:11,66.20,19.00,64.40,18.00
BWI,2016-06-03 13:15,M,M,M,M
RSP,2016-06-03 13:19,66.20,19.00,66.20,19.00
BWI,2016-06-03 13:20,M,M,M,M
BWI,2016-06-03 13:24,68.00,20.00,66.92,19.40
BWI,2016-06-03 13:25,M,M,M,M
BWI,2016-06-03 13:30,M,M,M,M
BWI,2016-06-03 13:35,M,M,M,M
BWI,2016-06-03 13:40,M,M,M,M
BWI,2016-06-03 13:45,M,M,M,M
BWI,2016-06-03 13:50,M,M,M,M
RSP,2016-06-03 13:54,66.92,19.40,66.02,18.90
BWI,2016-06-03 13:54,68.00,20.00,66.92,19.40
DMH,2016-06-03 13:54,69.98,21.10,66.02,18.90
BWI,2016-06-03 13:55,M,M,M,M
BWI,2016-06-03 14:00,M,M,M,M
BWI,2016-06-03 14:05,M,M,M,M
BWI,2016-06-03 14:10,M,M,M,M
BWI,2016-06-03 14:15,M,M,M,M
BWI,2016-06-03 14:20,M,M,M,M
BWI,2016-06-03 14:25,M,M,M,M
BWI,2016-06-03 14:30,M,M,M,M
BWI,2016-06-03 14:35,M,M,M,M
BWI,2016-06-03 14:40,M,M,M,M
BWI,2016-06-03 14:45,M,M,M,M
BWI,2016-06-03 14:50,M,M,M,M
DMH,2016-06-03 14:54,69.98,21.10,66.02,18.90
RSP,2016-06-03 14:54,69.08,20.60,66.02,18.90
BWI,2016-06-03 14:54,69.08,20.60,66.92,19.40
BWI,2016-06-03 14:55,M,M,M,M
BWI,2016-06-03 15:00,M,M,M,M
BWI,2016-06-03 15:05,M,M,M,M
BWI,2016-06-03 15:10,M,M,M,M
BWI,2016-06-03 15:15,M,M,M,M
BWI,2016-06-03 15:20,M,M,M,M
BWI,2016-06-03 15:25,M,M,M,M
BWI,2016-06-03 15:30,M,M,M,M
BWI,2016-06-03 15:32,69.08,20.60,66.92,19.40
BWI,2016-06-03 15:35,M,M,M,M
RSP,2016-06-03 15:36,71.60,22.00,66.20,19.00
BWI,2016-06-03 15:40,M,M,M,M
BWI,2016-06-03 15:45,M,M,M,M
BWI,2016-06-03 15:50,M,M,M,M
DMH,2016-06-03 15:54,71.06,21.70,66.02,18.90
BWI,2016-06-03 15:54,69.08,20.60,66.92,19.40
BWI,2016-06-03 15:55,M,M,M,M
BWI,2016-06-03 16:00,M,M,M,M
RSP,2016-06-03 16:01,71.60,22.00,66.20,19.00
BWI,2016-06-03 16:05,M,M,M,M
BWI,2016-06-03 16:10,M,M,M,M
BWI,2016-06-03 16:15,M,M,M,M
