,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-30 22:00:00,297.801696777,386.472106934,78.8802947998,383.094116211,454.351898193,136.691741943,92.6656341553,-8.97995471954
2016-05-30 23:00:00,295.719329834,73.5813217163,15.0182008743,427.285552979,438.198883057,34.5705566406,29.3064823151,14.8145685196
2016-05-31 00:00:00,294.924072266,12.0399866104,2.45740365982,423.845947266,431.06451416,11.6275472641,11.6934080124,20.1815071106
2016-05-31 01:00:00,294.22543335,0.0,0.0,421.651947021,426.990936279,4.22216033936,12.2682914734,21.3114051819
2016-05-31 02:00:00,294.037139893,0.0,0.0,420.046356201,425.603820801,3.0902941227,10.3955640793,18.7239513397
2016-05-31 03:00:00,293.726745605,0.0,0.0,419.340881348,424.039581299,2.55883955956,10.4419317245,17.3225727081
2016-05-31 04:00:00,293.482391357,0.0,0.0,418.242034912,422.285766602,2.42662191391,9.82390022278,16.0886325836
2016-05-31 05:00:00,293.44442749,0.0,0.0,418.052825928,421.782196045,2.05691576004,7.99513101578,13.5964822769
2016-05-31 06:00:00,293.220489502,0.0,0.0,415.894348145,420.533081055,2.27206683159,6.42876338959,12.8954648972
2016-05-31 07:00:00,292.678466797,0.0,0.0,413.608520508,417.720550537,1.97526466846,7.82670593262,13.7561712265
2016-05-31 08:00:00,292.58416748,0.0,0.0,413.378326416,417.148010254,1.74988818169,6.78125095367,12.070400238
2016-05-31 09:00:00,292.589660645,0.0,0.0,413.388153076,416.968139648,1.43309998512,5.22527885437,9.99746990204
2016-05-31 10:00:00,292.689331055,6.1652712822,1.25835335255,413.410339355,416.910797119,2.38699316978,4.91835069656,6.58287143707
2016-05-31 11:00:00,293.265319824,77.7972793579,15.8786964417,414.08001709,423.655303955,19.5801582336,24.8031730652,-6.39289617538
2016-05-31 12:00:00,293.844970703,164.531036377,33.5813560486,416.328399658,429.393005371,44.7594795227,52.7527542114,-17.2902851105
2016-05-31 13:00:00,295.123046875,258.939331055,52.8504219055,417.520965576,437.426605225,77.4504547119,73.2334442139,-30.3825798035
2016-05-31 14:00:00,295.841308594,281.367706299,57.4281158447,423.022583008,448.157287598,87.3456497192,75.3599777222,-35.7774162292
2016-05-31 15:00:00,297.390014648,489.895507812,99.989364624,428.700592041,476.633087158,161.460845947,132.777069092,-57.312084198
2016-05-31 16:00:00,299.218505859,942.524169922,192.372436523,389.865997314,492.552886963,308.86340332,251.478393555,-88.3157348633
2016-05-31 17:00:00,300.687164307,977.342346191,199.478942871,395.880523682,499.538574219,346.118255615,241.467285156,-87.5672302246
2016-05-31 18:00:00,295.497680664,30.7382831573,6.27378988266,430.031921387,439.998168945,40.6858634949,-5.02637052536,20.6923217773
2016-05-31 19:00:00,297.877563477,491.825836182,100.383361816,416.77911377,453.121856689,243.316375732,83.029083252,-24.7440090179
2016-05-31 20:00:00,298.257659912,746.3984375,152.342514038,391.522155762,465.61227417,335.544769287,150.365127563,-36.5045166016
2016-05-31 21:00:00,297.87286377,509.231384277,103.935874939,399.358612061,447.334533691,219.931777954,99.2627410889,-27.1952838898
2016-05-31 22:00:00,297.183135986,210.665023804,42.9974632263,402.931732178,440.465667725,95.2658920288,26.0173053741,-5.164498806
2016-05-31 23:00:00,297.344299316,155.343933105,31.7062397003,399.297302246,442.321746826,64.3021469116,10.5688171387,-5.09186506271
2016-06-01 00:00:00,296.200317383,11.4484472275,2.33666825294,431.303466797,436.728240967,14.69947052,-2.39430904388,7.45643663406
2016-06-01 01:00:00,294.040588379,0.0,0.0,380.790802002,420.537567139,-3.4080991745,-9.41540145874,25.870765686
2016-06-01 02:00:00,292.963104248,0.0,0.0,375.827484131,414.189575195,-3.24633836746,-5.10614061356,29.6768474579
2016-06-01 03:00:00,293.206115723,0.0,0.0,409.516693115,419.157501221,4.01008272171,4.16688299179,18.2175979614
2016-06-01 04:00:00,293.211090088,0.0,0.0,416.996063232,420.815307617,4.42364406586,5.87787151337,13.8914012909
2016-06-01 05:00:00,292.889099121,0.0,0.0,415.3699646,419.000518799,4.62085723877,6.3269944191,14.1734428406
2016-06-01 06:00:00,292.864868164,0.0,0.0,414.082977295,418.017791748,3.64334082603,4.66583871841,12.2445173264
2016-06-01 07:00:00,292.848449707,0.0,0.0,415.186431885,418.19128418,3.05882310867,3.83927893639,9.82044506073
2016-06-01 08:00:00,292.764007568,0.0,0.0,414.859436035,417.577484131,2.82703733444,3.45571684837,8.85015678406
2016-06-01 09:00:00,292.670654297,0.0,0.0,414.468505859,417.002105713,2.41228055954,2.85419082642,7.73360824585
2016-06-01 10:00:00,292.553985596,4.76796960831,0.973159193993,414.075439453,416.410614014,3.59122776985,4.0817694664,6.45753955841
2016-06-01 11:00:00,292.575561523,45.6986694336,9.32725524902,413.059448242,418.968414307,14.6070804596,15.5418186188,0.279306143522
2016-06-01 12:00:00,293.138275146,101.172828674,20.649728775,414.95916748,424.724914551,29.9902420044,31.4318695068,-8.93012905121
2016-06-01 13:00:00,293.722839355,261.901519775,53.4550094604,413.107147217,431.445739746,90.2515411377,75.8736801147,-21.9343357086
2016-06-01 14:00:00,295.35244751,477.80078125,97.5207977295,415.318908691,446.998168945,168.564102173,131.679519653,-45.3075485229
